Date,Adj Close,Close,High,Low,Open,Volume,Returns,HL_Ratio,OC_Ratio,MA_5,Price_vs_MA5,MA_10,Price_vs_MA10,MA_20,Price_vs_MA20,MA_50,Price_vs_MA50,Volatility_10,Volatility_20,Momentum_5,Momentum_10,RSI,MACD,MACD_Signal,MACD_Histogram,Volume_MA_5,Volume_MA_20,Volume_Ratio,Recent_High_20,Recent_Low_20,From_High,From_Low
2020-01-01,1900.0380859375,2167.60009765625,2183.89990234375,2154.0,2168.0,1354908,-0.004590420217852387,0.013794012270104489,-0.00018445680062269374,2186.439990234375,0.008877493783762347,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.040436380510649794,0.02735735468531253,50.47454702329594,0.0,0.0,0.0,2768789.4,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-02,1891.316162109375,2157.64990234375,2179.949951171875,2149.199951171875,2179.949951171875,2380752,-0.004590420217852387,0.014251616986888267,-0.010229615049711196,2186.439990234375,0.008877493783762347,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.040436380510649794,0.02735735468531253,50.47454702329594,-0.7937477742166266,-0.1587495548433253,-0.6349982193733013,2768789.4,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-03,1929.0084228515625,2200.64990234375,2223.0,2164.0,2164.0,4655761,0.019929090420689244,0.026810261794555985,0.016936184077518485,2186.439990234375,0.008877493783762347,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.040436380510649794,0.02735735468531253,50.47454702329594,2.023615055376922,0.2777233672007242,1.7458916881761979,2768789.4,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-06,1928.8323974609375,2200.449951171875,2225.949951171875,2187.89990234375,2205.0,3023209,-9.086005532366048e-05,0.017291940136089444,-0.0020635142077664397,2186.439990234375,0.008877493783762347,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.040436380510649794,0.02735735468531253,50.47454702329594,4.191938944562935,1.0605664826731664,3.1313724618897685,2768789.4,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-07,1933.56640625,2205.85009765625,2214.64990234375,2183.800048828125,2200.5,2429317,0.0024541101157511402,0.013985471428182471,0.002431310000568053,2186.439990234375,0.008877493783762347,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.040436380510649794,0.02735735468531253,50.47454702329594,6.27377773462058,2.103208733062649,4.170569001557931,2768789.4,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-08,1976.8685302734375,2255.25,2260.0,2202.050048828125,2205.0,5197454,0.022394949863654867,0.02569557750665115,0.022789115646258504,2203.969970703125,0.023267117963733153,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.040436380510649794,0.02735735468531253,50.47454702329594,11.774084919670258,4.037383970384171,7.736700949286087,3537298.6,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-09,1941.017333984375,2214.35009765625,2251.949951171875,2210.0,2248.75,3734173,-0.018135418398736336,0.018944588399222136,-0.015297344010561422,2215.310009765625,-0.0004333082526344345,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.026278681843106,0.02735735468531253,50.47454702329594,12.686594522476298,5.7672260808025975,6.919368441673701,3807982.8,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-10,1940.315673828125,2213.550048828125,2234.0,2208.0,2228.0,1915807,-0.00036130186864846703,0.011745837874216873,-0.0064856154272329445,2217.8900390625,-0.001956810372893636,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.005861971261596821,0.02735735468531253,50.47454702329594,13.193125563770536,7.252405977396186,5.9407195863743505,3259992.0,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-13,1919.979736328125,2190.35009765625,2218.949951171875,2184.699951171875,2217.85009765625,2843893,-0.01048087942902276,0.015636769682001374,-0.012399395265289158,2215.870068359375,-0.011516907542336252,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,-0.004589903765021441,0.02735735468531253,50.47454702329594,11.58892300333855,8.11970938258466,3.469213620753891,3224128.8,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
2020-01-14,1934.4864501953125,2206.89990234375,2229.800048828125,2195.0,2195.0,2948452,0.0075557805600159345,0.01576874818434991,0.005421367810364465,2216.080029296875,-0.00414250696354046,2201.260009765625,0.002562120128065004,2198.6525024414063,-0.006778016273539578,2143.1900073242186,-0.1741982887482747,0.012591705589580893,0.011905649076985172,0.0004759184174008002,0.02735735468531253,50.47454702329594,11.520213986580075,8.799810303383744,2.7204036831963307,3327955.8,2783918.3,0.6261045807270997,2260.0,2149.199951171875,-0.03373893805309734,0.01607577220038843
