Date,Adj Close,Close,High,Low,Open,Volume,Returns,HL_Ratio,OC_Ratio,MA_5,Price_vs_MA5,MA_10,Price_vs_MA10,MA_20,Price_vs_MA20,MA_50,Price_vs_MA50,Volatility_10,Volatility_20,Momentum_5,Momentum_10,RSI,MACD,MACD_Signal,MACD_Histogram,Volume_MA_5,Volume_MA_20,Volume_Ratio,Recent_High_20,Recent_Low_20,From_High,From_Low
2020-01-01,185.40733337402344,238.10000610351562,238.60000610351562,237.10000610351562,238.60000610351562,4208837,0.007349852814531932,0.00629987384102739,-0.0020955573646677826,237.3800048828125,-0.008551683956275147,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.016379710438049644,0.018059587075774042,58.558526359199945,0.0,0.0,0.0,7589930.4,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-02,186.77005004882812,239.85000610351562,240.9499969482422,238.10000610351562,238.1999969482422,8402979,0.007349852814531932,0.011882388043369696,0.00692699066504171,237.3800048828125,-0.008551683956275147,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.016379710438049644,0.018059587075774042,58.558526359199945,0.13960113960112608,0.027920227920225218,0.11168091168090086,7589930.4,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-03,185.7187957763672,238.5,241.0,238.0,241.0,9284478,-0.005628543127628616,0.012578616352201259,-0.01037344398340249,237.3800048828125,-0.008551683956275147,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.016379710438049644,0.018059587075774042,58.558526359199945,0.13969156106404057,0.05027449454898829,0.08941706651505228,7589930.4,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-06,183.0712432861328,235.10000610351562,238.3000030517578,235.0,237.5,7636617,-0.014255739607900941,0.014036592794918116,-0.010105237458881578,237.3800048828125,-0.008551683956275147,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.016379710438049644,0.018059587075774042,58.558526359199945,-0.13305410686623986,0.01360877426594266,-0.1466628811321825,7589930.4,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-07,183.26589965820312,235.35000610351562,237.89999389648438,234.60000610351562,236.0500030517578,8416741,0.0010633772586543522,0.014021617622211973,-0.0029654604498721474,237.3800048828125,-0.008551683956275147,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.016379710438049644,0.018059587075774042,58.558526359199945,-0.32528442667640434,-0.05416986592252674,-0.2711145607538776,7589930.4,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-08,182.3704071044922,234.1999969482422,235.8000030517578,233.25,234.0,7043211,-0.004886378268321057,0.01088814297602813,0.0008546878130008013,236.60000305175782,-0.010143728117326445,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.016379710438049644,0.018059587075774042,58.558526359199945,-0.563923904137198,-0.156120673565461,-0.40780323057173695,8156805.2,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-09,183.61634826660156,235.8000030517578,236.60000610351562,235.0500030517578,235.60000610351562,9452653,0.0068317938700452885,0.006573380117461613,0.0008488834595119442,235.79000244140624,4.2413207718805523e-05,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.01688556576483846,0.018059587075774042,58.558526359199945,-0.6168298579455609,-0.24826251044148098,-0.36856734750407993,8366740.0,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-10,185.32943725585938,238.0,238.75,236.8000030517578,237.60000610351562,9973746,0.009329927564756257,0.008193264488412552,0.0016834759520591466,235.69000244140625,0.009800999340937366,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,-0.002096436058700246,0.018059587075774042,58.558526359199945,-0.4757526594120236,-0.2937605402355895,-0.1819921191764341,8504593.6,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-13,186.30282592773438,239.25,240.5,238.25,238.5,12243639,0.005252100840336116,0.009404388714733543,0.0031446540880503146,236.52000122070314,0.011542359061420093,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,0.01765203653230496,0.018059587075774042,58.558526359199945,-0.2600853083170023,-0.2870254938518721,0.02694018553486982,9425998.0,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
2020-01-14,189.4176025390625,243.25,243.8000030517578,238.3000030517578,240.25,11843444,0.016718913270637348,0.022610483042137718,0.012486992715920915,238.1,0.021629567408651962,237.74000244140626,0.023176568949315746,238.0150001525879,-0.030523286969016294,217.3000003051758,-0.28301885488747114,0.00902806353464899,0.010863154115848513,0.033567001026588716,0.018059587075774042,58.558526359199945,0.23093709277821972,-0.18343297652585372,0.41437006930407344,10111338.6,8516738.85,1.7122641960543383,243.89999389648438,230.5,-0.05391551547994492,0.0010845986984815619
